Date,Closing_Price
2021-10-13 00:00:00,137.582
2021-10-14 00:00:00,141.151
2021-10-15 00:00:00,141.368
2021-10-18 00:00:00,142.778
2021-10-19 00:00:00,143.237
2021-10-20 00:00:00,141.769
2021-10-21 00:00:00,141.886
2021-10-22 00:00:00,137.5665
2021-10-25 00:00:00,137.447
2021-10-26 00:00:00,139.3085
2021-10-27 00:00:00,146.2175
2021-10-28 00:00:00,145.849
2021-10-29 00:00:00,148.046
2021-11-01 00:00:00,143.497
2021-11-02 00:00:00,145.4325
2021-11-03 00:00:00,146.598
2021-11-04 00:00:00,148.2675
2021-11-05 00:00:00,148.852
2021-11-08 00:00:00,149.031
2021-11-09 00:00:00,148.9185
2021-11-10 00:00:00,145.8935
2021-11-11 00:00:00,145.7665
2021-11-12 00:00:00,148.678
2021-11-15 00:00:00,148.452
2021-11-16 00:00:00,147.876
2021-11-17 00:00:00,148.047
2021-11-18 00:00:00,149.8385
2021-11-19 00:00:00,148.9265
2021-11-22 00:00:00,146.302
2021-11-23 00:00:00,145.782
2021-11-24 00:00:00,146.12
2021-11-26 00:00:00,142.183
2021-11-29 00:00:00,145.5305
2021-11-30 00:00:00,141.8975
2021-12-01 00:00:00,141.0515
2021-12-02 00:00:00,142.966
2021-12-03 00:00:00,142.0015
2021-12-06 00:00:00,143.155
2021-12-07 00:00:00,147.2695
2021-12-08 00:00:00,148.1865
2021-12-09 00:00:00,147.6385
2021-12-10 00:00:00,148.0015
2021-12-13 00:00:00,145.8265
2021-12-14 00:00:00,143.907
2021-12-15 00:00:00,146.441
2021-12-16 00:00:00,144.445
2021-12-17 00:00:00,141.725
2021-12-20 00:00:00,141.607
2021-12-21 00:00:00,143.4725
2021-12-22 00:00:00,146.415
2021-12-23 00:00:00,146.9165
2021-12-27 00:00:00,147.9065
2021-12-28 00:00:00,146.687
2021-12-29 00:00:00,146.655
2021-12-30 00:00:00,146.2005
2021-12-31 00:00:00,144.852
2022-01-03 00:00:00,144.9915
2022-01-04 00:00:00,144.3995
2022-01-05 00:00:00,137.775
2022-01-06 00:00:00,137.7475
2022-01-07 00:00:00,137.017
2022-01-10 00:00:00,138.6695
2022-01-11 00:00:00,139.736
2022-01-12 00:00:00,141.4305
2022-01-13 00:00:00,138.587
2022-01-14 00:00:00,139.4805
2022-01-18 00:00:00,135.998
2022-01-19 00:00:00,135.1165
2022-01-20 00:00:00,133.3075
2022-01-21 00:00:00,130.3515
2022-01-24 00:00:00,130.804
2022-01-25 00:00:00,126.935
2022-01-26 00:00:00,129.233
2022-01-27 00:00:00,129.005
2022-01-28 00:00:00,133.351
2022-01-31 00:00:00,135.3035
2022-02-01 00:00:00,137.644
2022-02-02 00:00:00,148
2022-02-03 00:00:00,143.09
2022-02-04 00:00:00,143.293
2022-02-07 00:00:00,139.201
2022-02-08 00:00:00,139.399
2022-02-09 00:00:00,141.592
2022-02-10 00:00:00,138.62
2022-02-11 00:00:00,134.2825
2022-02-14 00:00:00,135.526
2022-02-15 00:00:00,136.6085
2022-02-16 00:00:00,137.738
2022-02-17 00:00:00,132.539
2022-02-18 00:00:00,130.403
2022-02-22 00:00:00,129.8135
2022-02-23 00:00:00,127.588
2022-02-24 00:00:00,132.691
2022-02-25 00:00:00,134.4595
2022-02-28 00:00:00,135.057
2022-03-01 00:00:00,134.0615
2022-03-02 00:00:00,134.5715
2022-03-03 00:00:00,133.8995
2022-03-04 00:00:00,131.9065
2022-03-07 00:00:00,126.3785
2022-03-08 00:00:00,127.1045
2022-03-09 00:00:00,133.42
2022-03-10 00:00:00,132.4295
2022-03-11 00:00:00,129.8705
2022-03-14 00:00:00,125.951
2022-03-15 00:00:00,129.198
2022-03-16 00:00:00,133.2805
2022-03-17 00:00:00,133.839
2022-03-18 00:00:00,136.1255
2022-03-21 00:00:00,136.1015
2022-03-22 00:00:00,139.868
2022-03-23 00:00:00,138.2755
2022-03-24 00:00:00,141.572
2022-03-25 00:00:00,141.673
