Date,Closing_Price
2021-11-12 00:00:00,176.2575
2021-11-15 00:00:00,177.284
2021-11-16 00:00:00,177.035
2021-11-17 00:00:00,177.45
2021-11-18 00:00:00,184.803
2021-11-19 00:00:00,183.8285
2021-11-22 00:00:00,178.6285
2021-11-23 00:00:00,179.002
2021-11-24 00:00:00,179.0205
2021-11-26 00:00:00,175.228
2021-11-29 00:00:00,178.0785
2021-11-30 00:00:00,175.3535
2021-12-01 00:00:00,172.186
2021-12-02 00:00:00,171.868
2021-12-03 00:00:00,169.4895
2021-12-06 00:00:00,171.3685
2021-12-07 00:00:00,176.1645
2021-12-08 00:00:00,176.158
2021-12-09 00:00:00,174.171
2021-12-10 00:00:00,172.212
2021-12-13 00:00:00,169.5675
2021-12-14 00:00:00,169.0915
2021-12-15 00:00:00,173.315
2021-12-16 00:00:00,168.871
2021-12-17 00:00:00,170.0175
2021-12-20 00:00:00,167.079
2021-12-21 00:00:00,170.417
2021-12-22 00:00:00,171.037
2021-12-23 00:00:00,171.0685
2021-12-27 00:00:00,169.6695
2021-12-28 00:00:00,170.661
2021-12-29 00:00:00,169.201
2021-12-30 00:00:00,168.6445
2021-12-31 00:00:00,166.717
2022-01-03 00:00:00,170.4045
2022-01-04 00:00:00,167.522
2022-01-05 00:00:00,164.357
2022-01-06 00:00:00,163.254
2022-01-07 00:00:00,162.554
2022-01-10 00:00:00,161.486
2022-01-11 00:00:00,165.362
2022-01-12 00:00:00,165.207
2022-01-13 00:00:00,161.214
2022-01-14 00:00:00,162.138
2022-01-18 00:00:00,158.9175
2022-01-19 00:00:00,156.299
2022-01-20 00:00:00,151.6675
2022-01-21 00:00:00,142.643
2022-01-24 00:00:00,144.544
2022-01-25 00:00:00,139.986
2022-01-26 00:00:00,138.8725
2022-01-27 00:00:00,139.6375
2022-01-28 00:00:00,143.978
2022-01-31 00:00:00,149.5735
2022-02-01 00:00:00,151.1935
2022-02-02 00:00:00,150.6125
2022-02-03 00:00:00,138.8455
2022-02-04 00:00:00,157.6395
2022-02-07 00:00:00,157.9355
2022-02-08 00:00:00,161.4135
2022-02-09 00:00:00,161.1895
2022-02-10 00:00:00,159.0035
2022-02-11 00:00:00,153.2935
2022-02-14 00:00:00,155.167
2022-02-15 00:00:00,156.5105
2022-02-16 00:00:00,158.1005
2022-02-17 00:00:00,154.6525
2022-02-18 00:00:00,152.6015
2022-02-22 00:00:00,150.1975
2022-02-23 00:00:00,144.827
2022-02-24 00:00:00,151.358
2022-02-25 00:00:00,153.7885
2022-02-28 00:00:00,153.563
2022-03-01 00:00:00,151.142
2022-03-02 00:00:00,152.0525
2022-03-03 00:00:00,147.8985
2022-03-04 00:00:00,145.641
2022-03-07 00:00:00,137.453
2022-03-08 00:00:00,136.0145
2022-03-09 00:00:00,139.279
2022-03-10 00:00:00,146.8175
2022-03-11 00:00:00,145.5245
2022-03-14 00:00:00,141.853
2022-03-15 00:00:00,147.3665
2022-03-16 00:00:00,153.104
2022-03-17 00:00:00,157.239
2022-03-18 00:00:00,161.2505
2022-03-21 00:00:00,161.4915
2022-03-22 00:00:00,164.889
2022-03-23 00:00:00,163.408
2022-03-24 00:00:00,163.6495
2022-03-25 00:00:00,164.7735
